ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
12,97,13,2022-12-30,SMU,@,Houston,REG (Conf),L 44-60,,3,0,2,.000,0,0,0,2,.000,.000,0,0,1,0,1,0,0,0,0,1,0,-1.1,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
13,98,14,2023-01-03,SMU,,UCF,REG (Conf),W 61-51,,17,2,4,.500,0,0,2,4,.500,.500,0,0,2,4,6,1,0,3,1,1,4,6.0,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
14,99,15,2023-01-06,SMU,@,Memphis,REG (Conf),L 51-80,,10,2,3,.667,0,0,2,3,.667,.667,0,0,0,1,1,0,1,0,1,0,4,3.0,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
15,100,17,2023-01-14,SMU,,East Carolina,REG (Conf),W 68-66 (OT),,10,4,5,.800,0,0,4,5,.800,.800,0,0,1,0,1,0,0,1,1,0,8,6.5,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
16,101,18,2023-01-18,SMU,@,Wichita State,REG (Conf),L 65-73,,18,4,4,1.000,0,0,4,4,1.000,1.000,0,0,1,3,4,0,0,0,1,1,8,7.0,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
17,102,19,2023-01-21,SMU,,Houston,REG (Conf),W 53-50,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,0,1,1,0,-1.8,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
18,103,22,2023-02-04,SMU,,South Florida,REG (Conf),L 63-65,,3,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
19,104,23,2023-02-07,SMU,,Tulsa,REG (Conf),W 81-58,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,1,2,1.3,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
20,105,24,2023-02-15,SMU,@,Tulane,REG (Conf),L 50-52,,10,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,1,1,1,0,0,0,1,2,2.3,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
21,106,25,2023-02-18,SMU,@,South Florida,REG (Conf),L 62-70,,5,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,0,0,2,0,-0.1,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
22,107,27,2023-02-26,SMU,,Memphis,REG (Conf),L 68-69 (OT),*,10,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,1,2,1,0,-2.1,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
23,108,30,2023-03-16,SMU,,Little Rock,WNIT,W 68-42,,8,2,2,1.000,0,0,2,2,1.000,1.000,0,0,0,2,2,0,0,1,1,1,4,3.3,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
24,109,31,2023-03-20,SMU,@,Texas Tech,WNIT,L 49-61,,2,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,1,1,0,-1.1,Paige Bayliss,https://www.sports-reference.com/cbb/players/paige-bayliss-1.html,southern-methodist,2022-23
